Time;Value
3590;18332,70424
3591;18601,70424
3592;18387,70424
3593;18037,70424
3594;17677,70424
3595;17905,70424
3596;18183,70424
3597;17943,70424
3598;17576,70424
3599;17872,70424
3600;18081,70424
3601;18332,70424
3602;18595,70424
3603;18316,70424
3604;18585,70424
3605;18263,70424
3606;17940,70424
3607;17731,70424
3608;17452,70424
3609;17696,70424
3610;17345,70424
3611;17640,70424
3612;17900,70424
3613;17562,70424
3614;17848,70424
3615;17578,70424
3616;17838,70424
3617;18079,70424
3618;17681,70424
3619;17312,70424
3620;17574,70424
3621;17290,70424
3622;17497,70424
3623;17244,70424
3624;17486,70424
3625;17277,70424
3626;17011,70424
3627;17307,70424
3628;16998,70424
3629;17289,70424
3630;16939,70424
3631;17223,70424
3632;17504,70424
3633;17216,70424
3634;17499,70424
3635;17710,70424
3636;17319,70424
3637;17561,70424
3638;17817,70424
3639;17483,70424
3640;17100,70424
3641;16863,70424
3642;17076,70424
3643;16830,70424
3644;17121,70424
3645;16777,70424
3646;16527,70424
3647;16154,70424
3648;16374,70424
3649;16656,70424
3650;16296,70424
3651;16565,70424
3652;16863,70424
3653;17070,70424
3654;17318,70424
3655;17012,70424
3656;16795,70424
3657;17047,70424
3658;17307,70424
3659;17033,70424
3660;16670,70424
3661;16951,70424
3662;17156,70424
3663;17453,70424
3664;17748,70424
3665;17998,70424
3666;18246,70424
3667;18502,70424
3668;18208,70424
3669;18486,70424
3670;18239,70424
3671;18460,70424
3672;18737,70424
3673;18509,70424
3674;18795,70424
3675;18548,70424
3676;18240,70424
3677;17998,70424
3678;17655,70424
3679;17335,70424
3680;16965,70424
3681;17219,70424
3682;17494,70424
3683;17768,70424
3684;17369,70424
3685;17146,70424
3686;16889,70424
3687;16639,70424
3688;16333,70424
3689;19181,64509
3690;19454,64509
3691;19116,64509
3692;19350,64509
3693;19128,64509
3694;18843,64509
3695;19110,64509
3696;18724,64509
3697;18970,64509
3698;19187,64509
3699;18806,64509
3700;19080,64509
3701;19350,64509
3702;19566,64509
3703;19198,64509
3704;18983,64509
3705;18678,64509
3706;18919,64509
3707;18647,64509
3708;18929,64509
3709;19184,64509
3710;18831,64509
3711;19033,64509
3712;18740,64509
3713;18953,64509
3714;19213,64509
3715;19504,64509
3716;19256,64509
3717;19537,64509
3718;19223,64509
3719;19474,64509
3720;19168,64509
3721;19375,64509
3722;18980,64509
3723;18604,64509
3724;18836,64509
3725;19125,64509
3726;18773,64509
3727;18986,64509
3728;18651,64509
3729;18400,64509
3730;18192,64509
3731;17817,64509
3732;18037,64509
3733;17773,64509
3734;17996,64509
3735;17796,64509
3736;18031,64509
3737;17661,64509
3738;17359,64509
3739;17610,64509
3740;17225,64509
3741;16970,64509
3742;17234,64509
3743;17479,64509
3744;17750,64509
3745;17986,64509
3746;17645,64509
3747;17419,64509
3748;17069,64509
3749;17279,64509
3750;17557,64509
3751;17225,64509
3752;16849,64509
3753;16459,64509
3754;19350,77411
3755;19021,77411
3756;19290,77411
3757;19532,77411
3758;19828,77411
3759;19448,77411
3760;19733,77411
3761;20017,77411
3762;20312,77411
3763;20527,77411
3764;20278,77411
3765;20515,77411
3766;20776,77411
3767;21033,77411
3768;21290,77411
3769;20925,77411
3770;21190,77411
3771;20982,77411
3772;21182,77411
3773;20848,77411
3774;21122,77411
3775;20856,77411
3776;21118,77411
3777;21398,77411
3778;21105,77411
3779;20896,77411
3780;20522,77411
3781;20735,77411
3782;20410,77411
3783;20644,77411
3784;20875,77411
3785;21098,77411
3786;21331,77411
3787;20945,77411
3788;21201,77411
3789;20885,77411
3790;21181,77411
3791;20894,77411
3792;21116,77411
3793;21351,77411
3794;21143,77411
3795;20915,77411
3796;20670,77411
3797;20943,77411
3798;21236,77411
3799;21445,77411
3800;21234,77411
3801;21483,77411
3802;21692,77411
3803;21917,77411
3804;21601,77411
3805;21278,77411
3806;20978,77411
3807;20721,77411
3808;20954,77411
3809;20576,77411
3810;20807,77411
3811;20447,77411
3812;20713,77411
3813;20959,77411
3814;21214,77411
3815;20845,77411
3816;21048,77411
3817;20749,77411
3818;20378,77411
3819;20013,77411
3820;20266,77411
3821;19963,77411
3822;19607,77411
3823;19906,77411
3824;20135,77411
3825;19824,77411
3826;20027,77411
3827;19824,77411
3828;20026,77411
3829;20253,77411
3830;20017,77411
3831;19662,77411
3832;19879,77411
3833;20108,77411
3834;19709,77411
3835;19375,77411
3836;19613,77411
3837;19352,77411
3838;19006,77411
3839;19220,77411
3840;19494,77411
3841;19740,77411
3842;19444,77411
3843;19125,77411
3844;19348,77411
3845;19559,77411
3846;19315,77411
3847;19036,77411
3848;18788,77411
3849;19071,77411
3850;19321,77411
3851;19594,77411
3852;19287,77411
3853;19521,77411
3854;19815,77411
3855;20022,77411
3856;19737,77411
3857;19414,77411
3858;19207,77411
3859;18996,77411
3860;18720,77411
3861;18921,77411
3862;18714,77411
3863;18392,77411
3864;18683,77411
3865;18474,77411
3866;18768,77411
3867;18497,77411
3868;18796,77411
3869;18435,77411
3870;18712,77411
3871;18996,77411
3872;19257,77411
3873;19542,77411
3874;19827,77411
3875;20126,77411
3876;20417,77411
3877;20659,77411
3878;20931,77411
3879;20710,77411
3880;20489,77411
3881;20127,77411
3882;20394,77411
3883;20137,77411
3884;19927,77411
3885;20172,77411
3886;20433,77411
3887;20176,77411
3888;20443,77411
3889;20711,77411
3890;20406,77411
3891;20612,77411
3892;20840,77411
3893;20473,77411
3894;20090,77411
3895;19836,77411
3896;20056,77411
3897;20321,77411
3898;20110,77411
3899;19743,77411
3900;19427,77411
3901;19703,77411
3902;19405,77411
3903;19166,77411
3904;19415,77411
3905;19647,77411
3906;19299,77411
3907;19561,77411
3908;19287,77411
3909;19525,77411
3910;19229,77411
3911;18995,77411
3912;19229,77411
3913;19480,77411
3914;19743,77411
3915;19987,77411
3916;19653,77411
3917;19337,77411
3918;19540,77411
3919;19787,77411
3920;19580,77411
3921;19246,77411
3922;19038,77411
3923;18673,77411
3924;18468,77411
3925;18075,77411
3926;17718,77411
3927;17355,77411
3928;17036,77411
3929;16659,77411
3930;16934,77411
3931;16536,77411
3932;16782,77411
3933;17035,77411
3934;16764,77411
3935;16991,77411
3936;17228,77411
3937;16948,77411
3938;16658,77411
3939;16330,77411
3940;19343,72893
3941;18957,72893
3942;18562,72893
3943;18221,72893
3944;17908,72893
3945;17677,72893
3946;17971,72893
3947;18196,72893
3948;18417,72893
3949;18110,72893
3950;17806,72893
3951;17424,72893
3952;17210,72893
3953;16843,72893
3954;16444,72893
3955;16644,72893
3956;16359,72893
3957;16614,72893
3958;16844,72893
3959;17101,72893
3960;16878,72893
3961;16521,72893
3962;16179,72893
3963;19031,67472
3964;19242,67472
3965;19447,67472
3966;19122,67472
3967;18770,67472
3968;19003,67472
3969;19225,67472
3970;19465,67472
3971;19210,67472
3972;18988,67472
3973;19241,67472
3974;18979,67472
3975;19229,67472
3976;19484,67472
3977;19265,67472
3978;18929,67472
3979;19173,67472
3980;19454,67472
3981;19194,67472
3982;18896,67472
3983;19176,67472
3984;18808,67472
3985;19025,67472
3986;19273,67472
3987;18908,67472
3988;19206,67472
3989;19418,67472
3990;19695,67472
3991;19456,67472
3992;19238,67472
3993;19515,67472
3994;19250,67472
3995;19540,67472
3996;19772,67472
3997;19425,67472
3998;19028,67472
3999;19280,67472
4000;18896,67472
4001;19145,67472
4002;18832,67472
4003;19035,67472
4004;19283,67472
4005;19028,67472
4006;19283,67472
4007;18888,67472
4008;19100,67472
4009;19330,67472
4010;19620,67472
4011;19286,67472
4012;19074,67472
4013;19293,67472
4014;19039,67472
4015;19322,67472
4016;19074,67472
4017;19280,67472
4018;18925,67472
4019;19204,67472
4020;18904,67472
4021;18539,67472
4022;18295,67472
4023;18504,67472
4024;18752,67472
4025;18362,67472
4026;18048,67472
4027;18300,67472
4028;17929,67472
4029;17673,67472
4030;17318,67472
4031;17066,67472
4032;17309,67472
4033;16975,67472
4034;17215,67472
4035;17492,67472
4036;17264,67472
4037;16974,67472
4038;17239,67472
4039;17450,67472
4040;17165,67472
4041;16858,67472
4042;16499,67472
4043;16752,67472
4044;16968,67472
4045;17206,67472
4046;17462,67472
4047;17696,67472
4048;17301,67472
4049;16976,67472
4050;16713,67472
4051;16420,67472
4052;16661,67472
4053;16951,67472
4054;16728,67472
4055;17005,67472
4056;16799,67472
4057;16477,67472
4058;16181,67472
4059;18953,60966
4060;19216,60966
4061;18876,60966
4062;19110,60966
4063;18770,60966
4064;18401,60966
4065;18669,60966
4066;18967,60966
4067;18617,60966
4068;18244,60966
4069;18510,60966
4070;18135,60966
4071;17825,60966
4072;17455,60966
4073;17137,60966
4074;16909,60966
4075;17109,60966
4076;17324,60966
4077;17565,60966
4078;17259,60966
4079;17500,60966
4080;17105,60966
4081;17358,60966
4082;17124,60966
4083;16873,60966
4084;17118,60966
4085;16804,60966
4086;17055,60966
4087;17331,60966
4088;17042,60966
4089;16658,60966
4090;16347,60966
4091;19319,53159
4092;19615,53159
4093;19855,53159
4094;20120,53159
4095;19787,53159
4096;19514,53159
4097;19287,53159
4098;18964,53159
4099;18738,53159
4100;19026,53159
4101;19315,53159
4102;19547,53159
4103;19292,53159
4104;19047,53159
4105;19333,53159
4106;18979,53159
4107;18636,53159
4108;18864,53159
4109;19082,53159
4110;18722,53159
4111;18459,53159
4112;18110,53159
4113;17844,53159
4114;17508,53159
4115;17135,53159
4116;16883,53159
4117;16621,53159
4118;16865,53159
4119;17126,53159
4120;17387,53159
4121;17033,53159
4122;17289,53159
4123;17529,53159
4124;17195,53159
4125;17402,53159
4126;17159,53159
4127;17442,53159
4128;17672,53159
4129;17969,53159
4130;18266,53159
4131;17936,53159
4132;18141,53159
4133;18428,53159
4134;18048,53159
4135;18266,53159
4136;18562,53159
4137;18828,53159
4138;19076,53159
4139;19321,53159
4140;18923,53159
4141;18633,53159
4142;18367,53159
4143;18649,53159
4144;18360,53159
4145;18623,53159
4146;18876,53159
4147;19144,53159
4148;18862,53159
4149;19129,53159
4150;19395,53159
4151;19620,53159
4152;19851,53159
4153;19639,53159
4154;19858,53159
4155;19631,53159
4156;19872,53159
4157;20165,53159
4158;20435,53159
4159;20138,53159
4160;19739,53159
4161;19531,53159
4162;19302,53159
4163;19524,53159
4164;19158,53159
4165;18894,53159
4166;19186,53159
4167;19441,53159
4168;19057,53159
4169;19343,53159
4170;18989,53159
4171;18746,53159
4172;18436,53159
4173;18651,53159
4174;18926,53159
4175;19201,53159
4176;19447,53159
4177;19098,53159
4178;18724,53159
4179;18375,53159
4180;18583,53159
4181;18868,53159
4182;19145,53159
4183;19423,53159
4184;19644,53159
4185;19931,53159
4186;19609,53159
4187;19320,53159
4188;19544,53159
4189;19810,53159
4190;19520,53159
4191;19215,53159
4192;19459,53159
4193;19247,53159
4194;18854,53159
4195;18614,53159
4196;18895,53159
4197;18510,53159
4198;18737,53159
4199;18424,53159
4200;18637,53159
4201;18326,53159
4202;18528,53159
4203;18760,53159
4204;18960,53159
4205;19255,53159
4206;18979,53159
4207;19204,53159
4208;19429,53159
4209;19683,53159
4210;19374,53159
4211;19028,53159
4212;19293,53159
4213;19526,53159
4214;19218,53159
4215;18902,53159
4216;18676,53159
4217;18884,53159
4218;19173,53159
4219;19464,53159
4220;19669,53159
4221;19377,53159
4222;19098,53159
4223;18799,53159
4224;18418,53159
4225;18072,53159
4226;17735,53159
4227;17456,53159
4228;17728,53159
4229;17951,53159
4230;17697,53159
4231;17942,53159
4232;18171,53159
4233;18375,53159
4234;18619,53159
4235;18271,53159
4236;18570,53159
4237;18804,53159
4238;18433,53159
4239;18680,53159
4240;18929,53159
4241;18621,53159
4242;18277,53159
4243;18011,53159
4244;18243,53159
4245;17990,53159
4246;17711,53159
4247;17967,53159
4248;17644,53159
4249;17922,53159
4250;17527,53159
4251;17811,53159
4252;18066,53159
4253;17794,53159
4254;18076,53159
4255;18372,53159
4256;18128,53159
4257;18381,53159
4258;18115,53159
4259;17749,53159
4260;17428,53159
4261;17161,53159
4262;16764,53159
4263;16986,53159
4264;16759,53159
4265;16388,53159
4266;16674,53159
4267;16344,53159
4268;16564,53159
4269;16833,53159
4270;17119,53159
4271;16892,53159
4272;16631,53159
4273;16236,53159
4274;16471,53159
4275;19323,03791
4276;19107,03791
4277;19392,03791
4278;19641,03791
4279;19907,03791
4280;19529,03791
4281;19161,03791
4282;19367,03791
4283;19124,03791
4284;18735,03791
4285;18936,03791
4286;18635,03791
4287;18394,03791
4288;18005,03791
4289;18291,03791
4290;18547,03791
4291;18197,03791
4292;18428,03791
4293;18056,03791
4294;17825,03791
4295;18040,03791
4296;18263,03791
4297;18534,03791
4298;18784,03791
4299;18517,03791
4300;18123,03791
4301;18407,03791
4302;18144,03791
4303;17763,03791
4304;18013,03791
4305;18307,03791
4306;18587,03791
4307;18832,03791
4308;18533,03791
4309;18264,03791
4310;18479,03791
4311;18269,03791
4312;17926,03791
4313;17686,03791
4314;17936,03791
4315;18211,03791
4316;17892,03791
4317;18174,03791
4318;18431,03791
4319;18135,03791
4320;18388,03791
4321;18058,03791
4322;18339,03791
4323;18611,03791
4324;18365,03791
4325;18143,03791
4326;17918,03791
4327;18131,03791
4328;18402,03791
4329;18677,03791
4330;18897,03791
4331;18628,03791
4332;18911,03791
4333;18519,03791
4334;18311,03791
4335;18599,03791
4336;18287,03791
4337;18070,03791
4338;17788,03791
4339;17514,03791
4340;17162,03791
4341;17420,03791
4342;17123,03791
4343;16854,03791
4344;17097,03791
4345;17304,03791
4346;17556,03791
4347;17825,03791
4348;17494,03791
4349;17766,03791
4350;17439,03791
4351;17174,03791
4352;17410,03791
4353;17699,03791
4354;17962,03791
4355;18212,03791
4356;17955,03791
4357;18162,03791
4358;17863,03791
4359;17580,03791
4360;17792,03791
4361;17432,03791
4362;17117,03791
4363;17386,03791
4364;17660,03791
4365;17909,03791
4366;18186,03791
4367;17890,03791
4368;17588,03791
4369;17209,03791
4370;17448,03791
4371;17672,03791
4372;17390,03791
4373;17653,03791
4374;17910,03791
4375;17520,03791
4376;17753,03791
4377;17508,03791
4378;17776,03791
4379;17378,03791
4380;17138,03791
4381;17431,03791
4382;17680,03791
4383;17925,03791
4384;17695,03791
4385;17980,03791
4386;17743,03791
4387;17957,03791
4388;17591,03791
4389;17249,03791
4390;17482,03791
4391;17715,03791
4392;17378,03791
4393;17610,03791
4394;17889,03791
4395;18148,03791
4396;17945,03791
4397;18183,03791
4398;17840,03791
4399;17451,03791
4400;17691,03791
4401;17343,03791
4402;17589,03791
4403;17313,03791
4404;17516,03791
4405;17788,03791
4406;17492,03791
4407;17280,03791
4408;16949,03791
4409;17179,03791
4410;17430,03791
4411;17677,03791
4412;17437,03791
4413;17683,03791
4414;17926,03791
4415;18200,03791
4416;18440,03791
4417;18177,03791
4418;18382,03791
4419;18677,03791
4420;18370,03791
4421;18625,03791
4422;18385,03791
4423;18020,03791
4424;18263,03791
4425;18538,03791
4426;18149,03791
4427;17938,03791
4428;18227,03791
4429;18485,03791
4430;18685,03791
4431;18892,03791
4432;18689,03791
4433;18306,03791
4434;17915,03791
4435;17647,03791
4436;17336,03791
4437;17129,03791
4438;17359,03791
4439;17155,03791
4440;17426,03791
4441;17650,03791
4442;17254,03791
4443;17517,03791
4444;17300,03791
4445;17506,03791
4446;17802,03791
4447;17559,03791
4448;17832,03791
4449;17629,03791
4450;17360,03791
4451;17003,03791
4452;16675,03791
4453;16939,03791
4454;17172,03791
4455;16923,03791
4456;16625,03791
4457;16844,03791
4458;16555,03791
4459;16786,03791
4460;16485,03791
4461;16710,03791
4462;16503,03791
4463;16717,03791
4464;17003,03791
4465;16609,03791
4466;16325,03791
4467;16583,03791
4468;16198,03791
4469;16478,03791
4470;19318,84549
4471;19587,84549
4472;19839,84549
4473;20044,84549
4474;19676,84549
4475;19915,84549
4476;19526,84549
4477;19781,84549
4478;19535,84549
4479;19765,84549
4480;20015,84549
4481;19617,84549
4482;19341,84549
4483;19134,84549
4484;19340,84549
4485;19575,84549
4486;19857,84549
4487;20114,84549
4488;20332,84549
4489;20598,84549
4490;20249,84549
4491;20516,84549
4492;20795,84549
4493;21004,84549
4494;21244,84549
4495;21044,84549
4496;20723,84549
4497;21006,84549
4498;21284,84549
4499;21519,84549
4500;21206,84549
4501;21431,84549
4502;21689,84549
4503;21916,84549
4504;22213,84549
4505;22440,84549
4506;22733,84549
4507;22942,84549
4508;23187,84549
4509;22919,84549
4510;23130,84549
4511;22904,84549
4512;23200,84549
4513;22814,84549
4514;23028,84549
4515;23323,84549
4516;23539,84549
4517;23167,84549
4518;22853,84549
4519;23088,84549
4520;23347,84549
4521;22967,84549
4522;23251,84549
4523;22972,84549
4524;23257,84549
4525;22993,84549
4526;23214,84549
4527;23434,84549
4528;23158,84549
4529;22775,84549
4530;23067,84549
4531;22704,84549
4532;22331,84549
4533;22585,84549
4534;22786,84549
4535;22996,84549
4536;23265,84549
4537;22881,84549
4538;23106,84549
4539;23314,84549
4540;23576,84549
4541;23373,84549
4542;23620,84549
4543;23336,84549
4544;23108,84549
4545;22738,84549
4546;22363,84549
4547;22565,84549
4548;22303,84549
4549;22575,84549
4550;22227,84549
4551;22499,84549
4552;22704,84549
4553;22906,84549
4554;23197,84549
4555;22968,84549
4556;23191,84549
4557;22805,84549
4558;23043,84549
4559;23312,84549
4560;23533,84549
4561;23246,84549
4562;23447,84549
4563;23724,84549
4564;23961,84549
4565;24227,84549
4566;24509,84549
4567;24802,84549
4568;25048,84549
4569;24661,84549
4570;24880,84549
4571;25120,84549
4572;25350,84549
4573;25145,84549
4574;25431,84549
4575;25071,84549
4576;24865,84549
4577;24468,84549
4578;24705,84549
4579;24310,84549
4580;23933,84549
4581;23647,84549
4582;23336,84549
4583;23537,84549
4584;23276,84549
4585;23024,84549
4586;22648,84549
4587;22892,84549
4588;23173,84549
4589;23398,84549
4590;23679,84549
4591;23473,84549
4592;23087,84549
4593;22787,84549
4594;23076,84549
4595;22789,84549
4596;22580,84549
4597;22872,84549
4598;22637,84549
4599;22366,84549
4600;22566,84549
4601;22799,84549
4602;23001,84549
4603;22679,84549
4604;22353,84549
4605;22012,84549
4606;22303,84549
4607;22542,84549
4608;22751,84549
4609;22501,84549
4610;22278,84549
4611;21986,84549
4612;22254,84549
4613;22485,84549
4614;22092,84549
4615;21806,84549
4616;22022,84549
4617;22321,84549
4618;21960,84549
4619;21749,84549
4620;21437,84549
4621;21215,84549
4622;21485,84549
4623;21723,84549
4624;21456,84549
4625;21062,84549
4626;21359,84549
4627;21616,84549
4628;21837,84549
4629;21624,84549
4630;21398,84549
4631;21163,84549
4632;20774,84549
4633;20436,84549
4634;20040,84549
4635;19652,84549
4636;19880,84549
4637;20162,84549
4638;20377,84549
4639;20595,84549
4640;20281,84549
4641;19918,84549
4642;20158,84549
4643;20419,84549
4644;20021,84549
4645;19634,84549
4646;19391,84549
4647;19626,84549
4648;19390,84549
4649;19646,84549
4650;19935,84549
4651;19718,84549
4652;19473,84549
4653;19165,84549
4654;18935,84549
4655;19192,84549
4656;18941,84549
4657;19190,84549
4658;19454,84549
4659;19085,84549
4660;18784,84549
4661;19019,84549
4662;19249,84549
4663;19508,84549
4664;19227,84549
4665;19484,84549
4666;19206,84549
4667;19426,84549
4668;19641,84549
4669;19897,84549
4670;19685,84549
4671;19479,84549
4672;19141,84549
4673;19352,84549
4674;19052,84549
4675;18760,84549
4676;18961,84549
4677;18745,84549
4678;18410,84549
4679;18053,84549
4680;18309,84549
4681;17949,84549
4682;17702,84549
4683;17329,84549
4684;17605,84549
4685;17878,84549
4686;18159,84549
4687;18387,84549
4688;18093,84549
4689;17888,84549
4690;18134,84549
4691;17776,84549
4692;18001,84549
4693;18229,84549
4694;17927,84549
4695;18212,84549
4696;18505,84549
4697;18772,84549
4698;19031,84549
4699;19324,84549
4700;18962,84549
4701;18666,84549
4702;18938,84549
4703;19235,84549
4704;18850,84549
4705;19141,84549
4706;18873,84549
4707;18636,84549
4708;18346,84549
4709;18564,84549
4710;18169,84549
4711;18384,84549
4712;18594,84549
4713;18892,84549
4714;19184,84549
4715;18882,84549
4716;19106,84549
4717;19387,84549
4718;19014,84549
4719;18771,84549
4720;19051,84549
4721;19275,84549
4722;19565,84549
4723;19277,84549
4724;19549,84549
4725;19277,84549
4726;19518,84549
4727;19230,84549
4728;18972,84549
4729;19216,84549
4730;19471,84549
4731;19174,84549
4732;18883,84549
4733;18634,84549
4734;18867,84549
4735;18597,84549
4736;18269,84549
4737;17938,84549
4738;17651,84549
4739;17854,84549
4740;18105,84549
4741;17870,84549
4742;17650,84549
4743;17896,84549
4744;18111,84549
4745;18383,84549
4746;18024,84549
4747;17793,84549
4748;18032,84549
4749;18240,84549
4750;18451,84549
4751;18694,84549
4752;18904,84549
4753;18686,84549
4754;18968,84549
4755;18631,84549
4756;18881,84549
4757;19106,84549
4758;18727,84549
4759;18456,84549
4760;18713,84549
4761;18397,84549
4762;18641,84549
4763;18360,84549
4764;18097,84549
4765;18367,84549
4766;18620,84549
4767;18295,84549
4768;18572,84549
4769;18808,84549
4770;19076,84549
4771;19370,84549
4772;19571,84549
4773;19206,84549
4774;18968,84549
4775;19250,84549
4776;18964,84549
4777;18706,84549
4778;18918,84549
4779;19129,84549
4780;18780,84549
4781;19042,84549
4782;19305,84549
4783;19075,84549
4784;18860,84549
4785;18546,84549
4786;18215,84549
4787;17817,84549
4788;17511,84549
4789;17774,84549
4790;17536,84549
4791;17137,84549
4792;17347,84549
4793;17104,84549
4794;16730,84549
4795;16999,84549
4796;17249,84549
4797;17008,84549
4798;17298,84549
4799;17062,84549
4800;17351,84549
4801;17148,84549
4802;17372,84549
4803;17643,84549
4804;17360,84549
4805;17140,84549
4806;16907,84549
4807;17196,84549
4808;16816,84549
4809;16458,84549
4810;19315,01459
4811;19023,01459
4812;18673,01459
4813;18949,01459
4814;18709,01459
4815;18479,01459
4816;18163,01459
4817;18413,01459
4818;18642,01459
4819;18389,01459
4820;18650,01459
4821;18309,01459
4822;18598,01459
4823;18237,01459
4824;18475,01459
4825;18763,01459
4826;18989,01459
4827;19204,01459
4828;19407,01459
4829;19706,01459
4830;19984,01459
4831;19619,01459
4832;19402,01459
4833;19679,01459
4834;19900,01459
4835;19674,01459
4836;19958,01459
4837;19620,01459
4838;19851,01459
4839;20069,01459
4840;19712,01459
4841;20011,01459
4842;19747,01459
4843;19506,01459
4844;19756,01459
4845;20022,01459
4846;19772,01459
4847;20047,01459
4848;19775,01459
4849;19467,01459
4850;19156,01459
4851;18840,01459
4852;18511,01459
4853;18123,01459
4854;17886,01459
4855;18141,01459
4856;17791,01459
4857;18076,01459
4858;18309,01459
4859;17931,01459
4860;18172,01459
4861;17970,01459
4862;18222,01459
4863;18461,01459
4864;18164,01459
4865;17911,01459
4866;18139,01459
4867;18425,01459
4868;18147,01459
4869;18424,01459
4870;18140,01459
4871;17838,01459
4872;18046,01459
4873;17725,01459
4874;18001,01459
4875;18294,01459
4876;18554,01459
4877;18839,01459
4878;18582,01459
4879;18251,01459
4880;18534,01459
4881;18787,01459
4882;19012,01459
4883;19303,01459
4884;19574,01459
4885;19290,01459
4886;19552,01459
4887;19782,01459
4888;19470,01459
4889;19172,01459
4890;18940,01459
4891;19185,01459
4892;19432,01459
4893;19189,01459
4894;18977,01459
4895;18736,01459
4896;18506,01459
4897;18731,01459
4898;18996,01459
4899;19267,01459
4900;18956,01459
4901;19251,01459
4902;18947,01459
4903;18680,01459
4904;18931,01459
4905;19222,01459
4906;18920,01459
4907;19191,01459
4908;18939,01459
4909;19168,01459
4910;19419,01459
4911;19064,01459
4912;18833,01459
4913;18559,01459
4914;18813,01459
4915;19070,01459
4916;19302,01459
4917;19002,01459
4918;18649,01459
4919;18446,01459
4920;18053,01459
4921;17662,01459
4922;17371,01459
4923;17658,01459
4924;17876,01459
4925;17588,01459
4926;17832,01459
4927;18116,01459
4928;17718,01459
4929;17942,01459
4930;17734,01459
4931;17959,01459
4932;18163,01459
4933;17778,01459
4934;17558,01459
4935;17290,01459
4936;16895,01459
4937;16499,01459
4938;16203,01459
4939;18993,61751
4940;18762,61751
4941;19015,61751
4942;18785,61751
4943;19022,61751
4944;19251,61751
4945;18971,61751
4946;18611,61751
4947;18812,61751
4948;18582,61751
4949;18304,61751
4950;18098,61751
4951;18342,61751
4952;18622,61751
4953;18286,61751
4954;17931,61751
4955;18194,61751
4956;18467,61751
4957;18201,61751
4958;17985,61751
4959;18261,61751
4960;17918,61751
4961;17703,61751
4962;17995,61751
4963;17713,61751
4964;17470,61751
4965;17765,61751
4966;17376,61751
4967;17592,61751
4968;17829,61751
4969;18088,61751
4970;18311,61751
4971;17956,61751
4972;18230,61751
4973;18471,61751
4974;18690,61751
4975;18916,61751
4976;18661,61751
4977;18333,61751
4978;18575,61751
4979;18869,61751
4980;19151,61751
4981;18755,61751
4982;18398,61751
4983;18058,61751
4984;17682,61751
4985;17967,61751
4986;17716,61751
4987;18005,61751
4988;18264,61751
4989;18561,61751
4990;18206,61751
4991;18431,61751
4992;18158,61751
4993;18374,61751
4994;18661,61751
4995;18884,61751
4996;19156,61751
4997;19366,61751
4998;19128,61751
4999;19405,61751
5000;19610,61751
5001;19238,61751
5002;19532,61751
5003;19735,61751
5004;19462,61751
5005;19249,61751
5006;19525,61751
5007;19808,61751
5008;19414,61751
5009;19691,61751
5010;19485,61751
5011;19217,61751
5012;18929,61751
5013;18592,61751
5014;18245,61751
5015;18480,61751
5016;18754,61751
5017;18531,61751
5018;18810,61751
5019;19058,61751
5020;19319,61751
5021;19551,61751
5022;19794,61751
5023;19419,61751
5024;19633,61751
5025;19835,61751
5026;20120,61751
5027;20372,61751
5028;20003,61751
5029;19788,61751
5030;20004,61751
5031;20274,61751
5032;19926,61751
5033;19695,61751
5034;19364,61751
5035;19092,61751
5036;18878,61751
5037;18576,61751
5038;18238,61751
5039;18532,61751
5040;18265,61751
5041;18477,61751
5042;18763,61751
5043;18972,61751
5044;18593,61751
5045;18247,61751
5046;17915,61751
5047;18150,61751
5048;18352,61751
5049;18555,61751
5050;18320,61751
5051;18549,61751
5052;18806,61751
5053;19061,61751
5054;19273,61751
5055;19004,61751
5056;18696,61751
5057;18934,61751
5058;18606,61751
5059;18867,61751
5060;18664,61751
5061;18375,61751
5062;18627,61751
5063;18314,61751
5064;17933,61751
5065;18162,61751
5066;18414,61751
5067;18706,61751
5068;18950,61751
5069;18706,61751
5070;18473,61751
5071;18079,61751
5072;18352,61751
5073;17999,61751
5074;18235,61751
5075;18455,61751
5076;18209,61751
5077;17948,61751
5078;17732,61751
5079;17969,61751
5080;18191,61751
5081;17854,61751
5082;17471,61751
5083;17121,61751
5084;17325,61751
5085;17623,61751
5086;17287,61751
5087;17572,61751
5088;17779,61751
5089;18063,61751
5090;17807,61751
5091;18101,61751
5092;18347,61751
5093;18025,61751
5094;18256,61751
5095;18527,61751
5096;18812,61751
5097;19095,61751
5098;19375,61751
5099;19651,61751
5100;19312,61751
5101;19577,61751
5102;19871,61751
5103;20114,61751
5104;20330,61751
5105;20534,61751
5106;20159,61751
5107;19911,61751
5108;19653,61751
5109;19952,61751
5110;20240,61751
5111;19918,61751
5112;19546,61751
5113;19235,61751
5114;19505,61751
5115;19775,61751
5116;20074,61751
5117;20311,61751
5118;20067,61751
5119;19860,61751
5120;20133,61751
5121;20368,61751
5122;20643,61751
5123;20274,61751
5124;20519,61751
5125;20192,61751
5126;19890,61751
5127;19620,61751
5128;19374,61751
5129;18990,61751
5130;19213,61751
5131;18819,61751
5132;18604,61751
5133;18338,61751
5134;17953,61751
5135;18166,61751
5136;17833,61751
5137;17630,61751
5138;17919,61751
5139;17623,61751
5140;17342,61751
5141;17036,61751
5142;16779,61751
5143;16984,61751
