Time;Value
5457;23606,9828677033
5458;23302,9828677033
5459;23526,9828677033
5460;23209,9828677033
5461;22906,9828677033
5462;23161,9828677033
5463;22912,9828677033
5464;23150,9828677033
5465;23446,9828677033
5466;23087,9828677033
5467;22883,9828677033
5468;22671,9828677033
5469;22336,9828677033
5470;22574,9828677033
5471;22804,9828677033
5472;22570,9828677033
5473;22182,9828677033
5474;21969,9828677033
5475;22179,9828677033
5476;21900,9828677033
5477;21576,9828677033
5478;21292,9828677033
5479;20901,9828677033
5480;21146,9828677033
5481;21432,9828677033
5482;21722,9828677033
5483;21515,9828677033
5484;21788,9828677033
5485;22029,9828677033
5486;21630,9828677033
5487;21832,9828677033
5488;22050,9828677033
5489;21765,9828677033
5490;21522,9828677033
5491;21178,9828677033
5492;21438,9828677033
5493;21639,9828677033
5494;21341,9828677033
5495;21638,9828677033
5496;21891,9828677033
5497;22108,9828677033
5498;22405,9828677033
5499;22156,9828677033
5500;21927,9828677033
5501;21645,9828677033
5502;21416,9828677033
5503;21173,9828677033
5504;21418,9828677033
5505;21701,9828677033
5506;21308,9828677033
5507;21572,9828677033
5508;21194,9828677033
5509;20936,9828677033
5510;20713,9828677033
5511;20934,9828677033
5512;21223,9828677033
5513;21472,9828677033
5514;21185,9828677033
5515;20830,9828677033
5516;21041,9828677033
5517;20797,9828677033
5518;21065,9828677033
5519;21333,9828677033
5520;21586,9828677033
5521;21214,9828677033
5522;21429,9828677033
5523;21698,9828677033
5524;21914,9828677033
5525;22201,9828677033
5526;22412,9828677033
5527;22027,9828677033
5528;21825,9828677033
5529;22055,9828677033
5530;21740,9828677033
5531;21472,9828677033
5532;21253,9828677033
5533;20867,9828677033
5534;21103,9828677033
5535;21369,9828677033
5536;21098,9828677033
5537;21359,9828677033
5538;21645,9828677033
5539;21903,9828677033
5540;22108,9828677033
5541;22309,9828677033
5542;22547,9828677033
5543;22813,9828677033
5544;22522,9828677033
5545;22819,9828677033
5546;22576,9828677033
5547;22186,9828677033
5548;22475,9828677033
5549;22727,9828677033
5550;22330,9828677033
5551;22014,9828677033
5552;22229,9828677033
5553;22487,9828677033
5554;22190,9828677033
5555;21878,9828677033
5556;21662,9828677033
5557;21394,9828677033
5558;21191,9828677033
5559;21472,9828677033
5560;21192,9828677033
5561;21404,9828677033
5562;21672,9828677033
5563;21887,9828677033
5564;21525,9828677033
5565;21126,9828677033
5566;20912,9828677033
5567;20517,9828677033
5568;20814,9828677033
5569;21059,9828677033
5570;21284,9828677033
5571;20978,9828677033
5572;20731,9828677033
5573;21024,9828677033
5574;21318,9828677033
5575;21566,9828677033
5576;21196,9828677033
5577;20859,9828677033
5578;20462,9828677033
5579;20099,9828677033
5580;20333,9828677033
5581;20587,9828677033
5582;20379,9828677033
5583;20111,9828677033
5584;20347,9828677033
5585;20137,9828677033
5586;20364,9828677033
5587;20564,9828677033
5588;20289,9828677033
5589;20522,9828677033
5590;20178,9828677033
5591;19953,9828677033
5592;20215,9828677033
5593;20449,9828677033
5594;20729,9828677033
5595;21023,9828677033
5596;21292,9828677033
5597;21545,9828677033
5598;21821,9828677033
5599;21545,9828677033
5600;21766,9828677033
5601;21465,9828677033
5602;21752,9828677033
5603;22041,9828677033
5604;22267,9828677033
5605;22536,9828677033
5606;22200,9828677033
5607;22478,9828677033
5608;22201,9828677033
5609;22476,9828677033
5610;22273,9828677033
5611;22551,9828677033
5612;22261,9828677033
5613;21898,9828677033
5614;21620,9828677033
5615;21356,9828677033
5616;21092,9828677033
5617;20710,9828677033
5618;20356,9828677033
5619;20557,9828677033
5620;20851,9828677033
5621;20543,9828677033
5622;20303,9828677033
5623;20530,9828677033
5624;20746,9828677033
5625;20475,9828677033
5626;20195,9828677033
5627;19823,9828677033
5628;20078,9828677033
5629;19861,9828677033
5630;20077,9828677033
5631;20330,9828677033
5632;20557,9828677033
5633;20165,9828677033
5634;19809,9828677033
5635;19551,9828677033
5636;19815,9828677033
5637;19563,9828677033
5638;19862,9828677033
5639;20088,9828677033
5640;20370,9828677033
5641;20585,9828677033
5642;20875,9828677033
5643;20512,9828677033
5644;20194,9828677033
5645;19831,9828677033
5646;20080,9828677033
5647;19786,9828677033
5648;19409,9828677033
5649;19702,9828677033
5650;19972,9828677033
5651;19729,9828677033
5652;19947,9828677033
5653;20194,9828677033
5654;19813,9828677033
5655;19477,9828677033
5656;19754,9828677033
5657;19363,9828677033
5658;19081,9828677033
5659;19290,9828677033
5660;18958,9828677033
5661;19221,9828677033
5662;19479,9828677033
5663;19709,9828677033
5664;19382,9828677033
5665;19652,9828677033
5666;19324,9828677033
5667;19532,9828677033
5668;19791,9828677033
5669;19443,9828677033
5670;19096,9828677033
5671;19319,9828677033
5672;19009,9828677033
5673;19304,9828677033
5674;19049,9828677033
5675;18657,9828677033
5676;18367,9828677033
5677;18572,9828677033
5678;18812,9828677033
5679;19028,9828677033
5680;19252,9828677033
5681;18923,9828677033
5682;18611,9828677033
5683;18343,9828677033
5684;18101,9828677033
5685;17751,9828677033
5686;17379,9828677033
5687;17611,9828677033
5688;17297,9828677033
5689;16899,9828677033
5690;17159,9828677033
5691;16933,9828677033
5692;17226,9828677033
5693;17026,9828677033
5694;17274,9828677033
5695;17001,9828677033
5696;17225,9828677033
5697;17003,9828677033
5698;17290,9828677033
5699;16937,9828677033
5700;16638,9828677033
5701;16935,9828677033
5702;16661,9828677033
5703;16902,9828677033
5704;17157,9828677033
5705;17388,9828677033
5706;17053,9828677033
5707;16851,9828677033
5708;16466,9828677033
5709;16249,9828677033
5710;19205,979441244
5711;19479,979441244
5712;19116,979441244
5713;19392,979441244
5714;19654,979441244
5715;19880,979441244
5716;19572,979441244
5717;19797,979441244
5718;20010,979441244
5719;19782,979441244
5720;19982,979441244
5721;19740,979441244
5722;20028,979441244
5723;19779,979441244
5724;19990,979441244
5725;20264,979441244
5726;20477,979441244
5727;20686,979441244
5728;20982,979441244
5729;21209,979441244
5730;21427,979441244
5731;21636,979441244
5732;21901,979441244
5733;22157,979441244
5734;21926,979441244
5735;21529,979441244
5736;21827,979441244
5737;21601,979441244
5738;21837,979441244
5739;21612,979441244
5740;21870,979441244
5741;22133,979441244
5742;22422,979441244
5743;22643,979441244
5744;22900,979441244
5745;22516,979441244
5746;22165,979441244
5747;22443,979441244
5748;22207,979441244
5749;21826,979441244
5750;22096,979441244
5751;21763,979441244
5752;21963,979441244
5753;22238,979441244
5754;21939,979441244
5755;21627,979441244
5756;21910,979441244
5757;22205,979441244
5758;21996,979441244
5759;21794,979441244
5760;21445,979441244
5761;21688,979441244
5762;21907,979441244
5763;22120,979441244
5764;21856,979441244
5765;22132,979441244
5766;21877,979441244
5767;21508,979441244
5768;21255,979441244
5769;21518,979441244
5770;21165,979441244
5771;20883,979441244
5772;20529,979441244
5773;20262,979441244
5774;19933,979441244
5775;20161,979441244
5776;20390,979441244
5777;20607,979441244
5778;20247,979441244
5779;20526,979441244
5780;20181,979441244
5781;19840,979441244
5782;20078,979441244
5783;20328,979441244
5784;20615,979441244
5785;20913,979441244
5786;20547,979441244
5787;20784,979441244
5788;21007,979441244
5789;20796,979441244
5790;20502,979441244
5791;20155,979441244
5792;20407,979441244
5793;20054,979441244
5794;20256,979441244
5795;20510,979441244
5796;20140,979441244
5797;19878,979441244
5798;19583,979441244
5799;19786,979441244
5800;19460,979441244
5801;19675,979441244
5802;19366,979441244
5803;19654,979441244
5804;19376,979441244
5805;19657,979441244
5806;19935,979441244
5807;20206,979441244
5808;20468,979441244
5809;20684,979441244
5810;20337,979441244
5811;20597,979441244
5812;20384,979441244
5813;20639,979441244
5814;20307,979441244
5815;20515,979441244
5816;20813,979441244
5817;21055,979441244
5818;21349,979441244
5819;21572,979441244
5820;21788,979441244
5821;21566,979441244
5822;21171,979441244
5823;21434,979441244
5824;21089,979441244
5825;21366,979441244
5826;21621,979441244
5827;21874,979441244
5828;22083,979441244
5829;21690,979441244
5830;21922,979441244
5831;21591,979441244
5832;21285,979441244
5833;20926,979441244
5834;20665,979441244
5835;20932,979441244
5836;21200,979441244
5837;21417,979441244
5838;21041,979441244
5839;20820,979441244
5840;20436,979441244
5841;20105,979441244
5842;20324,979441244
5843;20619,979441244
5844;20369,979441244
5845;20635,979441244
5846;20908,979441244
5847;20644,979441244
5848;20923,979441244
5849;21210,979441244
5850;21506,979441244
5851;21787,979441244
5852;21988,979441244
5853;22274,979441244
5854;21971,979441244
5855;21621,979441244
5856;21916,979441244
5857;22122,979441244
5858;22405,979441244
5859;22627,979441244
5860;22359,979441244
5861;22633,979441244
5862;22860,979441244
5863;23078,979441244
5864;22838,979441244
5865;23087,979441244
5866;22822,979441244
5867;22554,979441244
5868;22230,979441244
5869;22525,979441244
5870;22193,979441244
5871;22470,979441244
5872;22262,979441244
5873;22554,979441244
5874;22317,979441244
5875;21951,979441244
5876;21658,979441244
5877;21890,979441244
5878;21513,979441244
5879;21214,979441244
5880;20881,979441244
5881;20516,979441244
5882;20165,979441244
5883;20421,979441244
5884;20652,979441244
5885;20878,979441244
5886;21150,979441244
5887;21383,979441244
5888;21038,979441244
5889;21284,979441244
5890;21571,979441244
5891;21321,979441244
5892;21588,979441244
5893;21244,979441244
5894;21024,979441244
5895;21264,979441244
5896;20988,979441244
5897;21255,979441244
5898;21035,979441244
5899;21259,979441244
5900;21017,979441244
5901;20665,979441244
5902;20433,979441244
5903;20671,979441244
5904;20924,979441244
5905;21197,979441244
5906;20831,979441244
5907;21065,979441244
5908;21282,979441244
5909;21014,979441244
5910;20648,979441244
5911;20364,979441244
5912;20090,979441244
5913;20347,979441244
5914;20566,979441244
5915;20304,979441244
5916;20553,979441244
5917;20781,979441244
5918;20513,979441244
5919;20773,979441244
5920;20973,979441244
5921;20589,979441244
5922;20359,979441244
5923;20062,979441244
5924;19784,979441244
5925;19574,979441244
5926;19291,979441244
5927;19556,979441244
5928;19162,979441244
5929;18954,979441244
5930;18694,979441244
5931;18417,979441244
5932;18097,979441244
5933;18361,979441244
5934;18631,979441244
5935;18852,979441244
5936;18563,979441244
5937;18799,979441244
5938;19017,979441244
5939;18762,979441244
5940;18471,979441244
5941;18153,979441244
5942;17943,979441244
5943;17634,979441244
5944;17867,979441244
5945;17567,979441244
5946;17208,979441244
5947;16911,979441244
5948;17185,979441244
5949;16868,979441244
5950;16545,979441244
5951;16812,979441244
5952;17102,979441244
5953;17362,979441244
5954;17612,979441244
5955;17904,979441244
5956;18109,979441244
5957;18385,979441244
5958;18026,979441244
5959;17750,979441244
5960;17508,979441244
5961;17205,979441244
5962;17441,979441244
5963;17134,979441244
5964;16922,979441244
5965;17216,979441244
5966;17480,979441244
5967;17729,979441244
5968;17980,979441244
5969;17745,979441244
5970;17413,979441244
5971;17624,979441244
5972;17373,979441244
5973;17668,979441244
5974;17930,979441244
5975;17568,979441244
5976;17346,979441244
5977;17111,979441244
5978;17323,979441244
5979;17092,979441244
5980;17309,979441244
5981;17589,979441244
5982;17789,979441244
5983;17571,979441244
5984;17284,979441244
5985;17543,979441244
5986;17755,979441244
5987;17420,979441244
5988;17711,979441244
5989;17458,979441244
5990;17682,979441244
5991;17925,979441244
5992;18219,979441244
5993;18477,979441244
5994;18135,979441244
5995;18404,979441244
5996;18022,979441244
5997;17791,979441244
5998;17415,979441244
5999;17140,979441244
6000;16806,979441244
6001;17048,979441244
6002;17325,979441244
6003;17063,979441244
6004;16748,979441244
6005;17016,979441244
6006;17304,979441244
6007;17548,979441244
6008;17759,979441244
6009;17397,979441244
6010;17068,979441244
6011;17313,979441244
6012;17538,979441244
6013;17176,979441244
6014;17464,979441244
6015;17729,979441244
6016;18004,979441244
6017;17619,979441244
6018;17371,979441244
6019;17662,979441244
6020;17881,979441244
6021;18162,979441244
6022;17918,979441244
6023;18165,979441244
6024;17958,979441244
6025;18158,979441244
6026;18412,979441244
6027;18649,979441244
6028;18881,979441244
6029;19123,979441244
6030;19350,979441244
6031;19567,979441244
6032;19169,979441244
6033;18924,979441244
6034;19186,979441244
6035;19412,979441244
6036;19174,979441244
6037;19403,979441244
6038;19026,979441244
6039;18763,979441244
6040;19038,979441244
6041;18716,979441244
6042;18406,979441244
6043;18606,979441244
6044;18891,979441244
6045;19104,979441244
6046;18839,979441244
6047;18523,979441244
6048;18757,979441244
6049;18964,979441244
6050;18669,979441244
6051;18941,979441244
6052;18663,979441244
6053;18921,979441244
6054;19179,979441244
6055;18963,979441244
6056;19220,979441244
6057;19497,979441244
6058;19702,979441244
6059;19948,979441244
6060;19725,979441244
6061;19368,979441244
6062;19652,979441244
6063;19855,979441244
6064;20092,979441244
6065;20371,979441244
6066;20108,979441244
6067;19895,979441244
6068;20168,979441244
6069;20452,979441244
6070;20681,979441244
6071;20422,979441244
6072;20709,979441244
6073;20355,979441244
6074;20035,979441244
6075;20282,979441244
6076;20015,979441244
6077;20312,979441244
6078;20103,979441244
6079;19863,979441244
6080;19540,979441244
6081;19761,979441244
6082;20006,979441244
6083;20267,979441244
6084;19904,979441244
6085;20112,979441244
6086;19894,979441244
6087;20175,979441244
6088;20380,979441244
6089;20021,979441244
6090;20234,979441244
6091;20454,979441244
6092;20682,979441244
6093;20333,979441244
6094;20084,979441244
6095;20371,979441244
6096;20606,979441244
6097;20349,979441244
6098;20569,979441244
6099;20338,979441244
6100;20595,979441244
6101;20271,979441244
6102;20539,979441244
6103;20769,979441244
6104;20983,979441244
6105;20769,979441244
6106;20994,979441244
6107;21228,979441244
6108;20916,979441244
6109;21168,979441244
6110;20918,979441244
6111;20697,979441244
6112;20994,979441244
6113;20766,979441244
6114;20992,979441244
6115;20694,979441244
6116;20896,979441244
6117;21103,979441244
6118;21399,979441244
6119;21017,979441244
6120;20802,979441244
6121;21023,979441244
6122;21309,979441244
6123;21027,979441244
6124;21229,979441244
6125;20837,979441244
6126;21132,979441244
6127;20809,979441244
6128;20548,979441244
6129;20824,979441244
6130;20456,979441244
6131;20707,979441244
6132;20985,979441244
6133;20615,979441244
6134;20321,979441244
6135;20526,979441244
6136;20186,979441244
6137;19789,979441244
6138;19581,979441244
6139;19380,979441244
6140;19679,979441244
6141;19338,979441244
6142;19073,979441244
6143;19335,979441244
6144;19565,979441244
6145;19806,979441244
6146;19468,979441244
6147;19714,979441244
6148;19426,979441244
6149;19189,979441244
6150;18959,979441244
6151;18693,979441244
6152;18453,979441244
6153;18741,979441244
6154;18950,979441244
6155;18696,979441244
6156;18350,979441244
6157;18578,979441244
6158;18865,979441244
6159;19117,979441244
6160;19404,979441244
6161;19607,979441244
6162;19827,979441244
6163;20067,979441244
6164;19715,979441244
6165;19345,979441244
6166;19639,979441244
6167;19921,979441244
6168;20121,979441244
6169;19760,979441244
6170;19556,979441244
6171;19839,979441244
6172;20087,979441244
6173;19789,979441244
6174;20023,979441244
6175;20285,979441244
6176;20568,979441244
6177;20269,979441244
6178;20060,979441244
6179;20279,979441244
6180;19989,979441244
6181;20285,979441244
6182;20532,979441244
6183;20754,979441244
6184;20360,979441244
6185;20060,979441244
6186;20330,979441244
6187;19959,979441244
6188;20167,979441244
6189;19922,979441244
6190;20156,979441244
6191;20429,979441244
6192;20716,979441244
6193;21000,979441244
6194;21214,979441244
6195;21501,979441244
6196;21279,979441244
6197;21077,979441244
6198;20693,979441244
6199;20393,979441244
6200;20594,979441244
6201;20209,979441244
6202;20454,979441244
6203;20209,979441244
6204;20454,979441244
6205;20669,979441244
6206;20907,979441244
6207;20703,979441244
6208;20910,979441244
6209;20564,979441244
6210;20838,979441244
6211;21133,979441244
6212;20833,979441244
6213;20541,979441244
6214;20331,979441244
6215;20537,979441244
6216;20792,979441244
6217;20402,979441244
6218;20660,979441244
6219;20895,979441244
6220;21164,979441244
6221;20928,979441244
6222;21171,979441244
6223;21470,979441244
6224;21711,979441244
6225;21484,979441244
6226;21733,979441244
6227;21947,979441244
6228;21659,979441244
6229;21905,979441244
6230;21588,979441244
6231;21859,979441244
6232;22104,979441244
6233;21817,979441244
6234;21563,979441244
6235;21292,979441244
6236;20931,979441244
6237;21217,979441244
6238;21457,979441244
6239;21066,979441244
6240;21277,979441244
6241;21561,979441244
6242;21811,979441244
6243;21539,979441244
6244;21758,979441244
6245;22008,979441244
6246;21750,979441244
6247;21504,979441244
6248;21739,979441244
6249;21504,979441244
6250;21216,979441244
6251;21477,979441244
6252;21135,979441244
6253;21430,979441244
6254;21638,979441244
6255;21434,979441244
6256;21119,979441244
6257;21340,979441244
6258;21118,979441244
6259;21348,979441244
6260;20961,979441244
6261;21246,979441244
6262;21502,979441244
6263;21299,979441244
6264;21566,979441244
6265;21301,979441244
6266;21072,979441244
6267;21290,979441244
6268;20899,979441244
6269;20646,979441244
6270;20880,979441244
6271;21132,979441244
6272;21381,979441244
6273;21088,979441244
6274;20728,979441244
6275;20405,979441244
6276;20612,979441244
6277;20373,979441244
6278;20581,979441244
6279;20859,979441244
6280;20498,979441244
6281;20118,979441244
6282;20331,979441244
6283;20627,979441244
6284;20893,979441244
6285;20683,979441244
6286;20929,979441244
6287;21209,979441244
6288;20949,979441244
6289;20700,979441244
6290;20332,979441244
6291;20630,979441244
6292;20328,979441244
6293;20623,979441244
6294;20297,979441244
6295;20505,979441244
6296;20162,979441244
6297;20449,979441244
6298;20074,979441244
6299;20332,979441244
6300;20574,979441244
6301;20851,979441244
6302;21067,979441244
6303;20838,979441244
6304;20595,979441244
6305;20334,979441244
6306;20595,979441244
6307;20851,979441244
6308;20615,979441244
6309;20328,979441244
6310;20120,979441244
6311;20332,979441244
6312;19941,979441244
6313;20230,979441244
6314;20504,979441244
6315;20732,979441244
6316;20986,979441244
6317;21260,979441244
6318;20901,979441244
6319;20643,979441244
6320;20899,979441244
6321;20518,979441244
6322;20743,979441244
6323;20449,979441244
6324;20188,979441244
6325;20487,979441244
6326;20259,979441244
6327;19967,979441244
6328;20226,979441244
6329;20506,979441244
6330;20285,979441244
6331;20556,979441244
6332;20831,979441244
6333;21072,979441244
6334;21358,979441244
6335;21072,979441244
6336;21287,979441244
6337;21573,979441244
6338;21866,979441244
6339;22149,979441244
6340;22397,979441244
6341;22626,979441244
6342;22300,979441244
6343;22558,979441244
6344;22302,979441244
6345;21997,979441244
6346;21715,979441244
6347;21435,979441244
6348;21078,979441244
6349;20711,979441244
6350;20982,979441244
6351;21206,979441244
6352;21427,979441244
6353;21172,979441244
6354;20914,979441244
6355;21179,979441244
6356;20812,979441244
6357;21083,979441244
6358;20832,979441244
6359;21128,979441244
6360;21328,979441244
6361;21009,979441244
6362;21299,979441244
6363;20990,979441244
6364;20686,979441244
6365;20961,979441244
6366;21229,979441244
6367;21008,979441244
6368;21262,979441244
6369;20887,979441244
6370;21144,979441244
6371;20927,979441244
6372;20627,979441244
6373;20371,979441244
6374;20096,979441244
6375;19745,979441244
6376;19475,979441244
6377;19741,979441244
6378;19941,979441244
6379;20236,979441244
6380;20484,979441244
6381;20146,979441244
6382;19913,979441244
6383;19638,979441244
6384;19925,979441244
6385;20201,979441244
6386;20475,979441244
6387;20210,979441244
6388;20504,979441244
6389;20263,979441244
6390;20058,979441244
6391;19722,979441244
6392;19504,979441244
6393;19730,979441244
6394;19979,979441244
6395;19602,979441244
6396;19310,979441244
6397;19521,979441244
6398;19187,979441244
6399;19406,979441244
6400;19189,979441244
6401;19444,979441244
6402;19676,979441244
6403;19917,979441244
6404;20178,979441244
6405;19831,979441244
6406;20063,979441244
6407;20350,979441244
6408;20043,979441244
6409;19773,979441244
6410;20050,979441244
6411;20267,979441244
6412;19881,979441244
6413;20117,979441244
6414;20341,979441244
6415;20637,979441244
6416;20429,979441244
6417;20665,979441244
6418;20353,979441244
6419;20132,979441244
6420;19898,979441244
6421;19670,979441244
6422;19334,979441244
6423;18996,979441244
6424;19205,979441244
6425;19486,979441244
6426;19228,979441244
6427;19496,979441244
6428;19211,979441244
6429;18888,979441244
6430;19144,979441244
6431;19418,979441244
6432;19624,979441244
6433;19280,979441244
6434;19495,979441244
6435;19135,979441244
6436;18905,979441244
6437;18626,979441244
6438;18874,979441244
6439;19150,979441244
6440;19355,979441244
6441;19019,979441244
6442;18787,979441244
6443;18987,979441244
6444;18776,979441244
6445;19075,979441244
6446;18774,979441244
6447;19034,979441244
6448;19287,979441244
6449;19526,979441244
6450;19246,979441244
6451;18886,979441244
6452;19180,979441244
6453;18929,979441244
6454;18686,979441244
6455;18291,979441244
6456;18524,979441244
6457;18775,979441244
6458;18384,979441244
6459;18090,979441244
6460;18333,979441244
6461;18030,979441244
6462;17737,979441244
6463;17357,979441244
6464;17615,979441244
6465;17912,979441244
6466;18143,979441244
6467;18384,979441244
6468;18645,979441244
6469;18336,979441244
6470;18565,979441244
6471;18785,979441244
6472;19077,979441244
6473;18853,979441244
6474;19054,979441244
6475;18739,979441244
6476;18533,979441244
6477;18814,979441244
6478;18495,979441244
6479;18711,979441244
6480;18961,979441244
6481;19213,979441244
6482;18970,979441244
6483;19209,979441244
6484;19448,979441244
6485;19701,979441244
6486;19971,979441244
6487;20191,979441244
6488;20400,979441244
6489;20632,979441244
6490;20389,979441244
6491;20069,979441244
6492;19811,979441244
6493;20105,979441244
6494;19763,979441244
6495;19494,979441244
6496;19118,979441244
6497;19343,979441244
6498;19580,979441244
6499;19845,979441244
6500;20133,979441244
6501;19872,979441244
6502;19487,979441244
6503;19745,979441244
6504;19409,979441244
6505;19207,979441244
6506;19429,979441244
6507;19667,979441244
6508;19461,979441244
6509;19249,979441244
6510;19454,979441244
6511;19663,979441244
6512;19418,979441244
6513;19214,979441244
6514;19459,979441244
6515;19675,979441244
6516;19277,979441244
6517;19017,979441244
6518;19305,979441244
6519;19066,979441244
6520;19276,979441244
6521;19550,979441244
6522;19291,979441244
6523;18924,979441244
6524;19179,979441244
6525;19441,979441244
6526;19720,979441244
6527;19347,979441244
6528;19569,979441244
6529;19326,979441244
6530;18998,979441244
6531;19284,979441244
6532;19062,979441244
6533;19357,979441244
6534;19625,979441244
6535;19342,979441244
6536;19562,979441244
6537;19278,979441244
6538;19034,979441244
6539;19312,979441244
6540;19575,979441244
6541;19334,979441244
6542;19625,979441244
6543;19337,979441244
6544;19589,979441244
6545;19253,979441244
6546;19547,979441244
6547;19844,979441244
6548;19493,979441244
6549;19725,979441244
6550;19968,979441244
6551;19725,979441244
6552;19419,979441244
6553;19695,979441244
6554;19355,979441244
6555;19017,979441244
6556;19260,979441244
6557;18895,979441244
6558;19156,979441244
6559;18913,979441244
6560;19145,979441244
6561;18886,979441244
6562;18527,979441244
6563;18820,979441244
6564;18529,979441244
6565;18195,979441244
6566;18427,979441244
6567;18149,979441244
6568;18439,979441244
6569;18045,979441244
6570;17760,979441244
6571;17526,979441244
6572;17188,979441244
6573;16942,979441244
6574;17232,979441244
6575;16898,979441244
6576;16620,979441244
6577;16382,979441244
6578;19250,3753294927
6579;19477,3753294927
6580;19758,3753294927
6581;19379,3753294927
6582;19655,3753294927
6583;19407,3753294927
6584;19010,3753294927
6585;18688,3753294927
6586;18412,3753294927
6587;18115,3753294927
6588;17733,3753294927
6589;17412,3753294927
6590;17663,3753294927
6591;17351,3753294927
6592;17059,3753294927
6593;16816,3753294927
6594;17023,3753294927
6595;16641,3753294927
6596;16926,3753294927
6597;16657,3753294927
6598;16419,3753294927
6599;16652,3753294927
6600;16939,3753294927
6601;16626,3753294927
6602;16910,3753294927
6603;16706,3753294927
6604;16321,3753294927
6605;16565,3753294927
6606;16796,3753294927
6607;17023,3753294927
6608;16676,3753294927
6609;16886,3753294927
6610;16513,3753294927
6611;16295,3753294927
6612;16524,3753294927
6613;16786,3753294927
6614;16446,3753294927
6615;16237,3753294927
6616;19036,0503953913
6617;18675,0503953913
6618;18314,0503953913
6619;18529,0503953913
6620;18280,0503953913
6621;18578,0503953913
6622;18259,0503953913
6623;17924,0503953913
6624;17542,0503953913
6625;17781,0503953913
6626;17481,0503953913
6627;17755,0503953913
6628;18052,0503953913
6629;18293,0503953913
6630;17979,0503953913
6631;18243,0503953913
6632;18533,0503953913
6633;18207,0503953913
6634;17851,0503953913
6635;18114,0503953913
6636;18388,0503953913
6637;18612,0503953913
6638;18845,0503953913
6639;19080,0503953913
6640;19374,0503953913
6641;19118,0503953913
6642;19413,0503953913
6643;19693,0503953913
6644;19442,0503953913
6645;19148,0503953913
6646;18859,0503953913
6647;19128,0503953913
6648;18882,0503953913
6649;18639,0503953913
6650;18284,0503953913
6651;17987,0503953913
6652;17734,0503953913
6653;17989,0503953913
6654;18248,0503953913
6655;18469,0503953913
6656;18216,0503953913
6657;18443,0503953913
6658;18135,0503953913
6659;18396,0503953913
6660;18130,0503953913
6661;18335,0503953913
6662;18570,0503953913
6663;18284,0503953913
6664;18497,0503953913
6665;18773,0503953913
6666;19048,0503953913
6667;19258,0503953913
6668;19544,0503953913
6669;19238,0503953913
6670;18999,0503953913
6671;18713,0503953913
6672;18917,0503953913
6673;18534,0503953913
6674;18799,0503953913
6675;18423,0503953913
6676;18062,0503953913
6677;17836,0503953913
6678;17574,0503953913
6679;17847,0503953913
6680;18055,0503953913
6681;18308,0503953913
6682;18606,0503953913
6683;18357,0503953913
6684;18072,0503953913
6685;18307,0503953913
6686;18045,0503953913
6687;17655,0503953913
6688;17422,0503953913
6689;17669,0503953913
6690;17922,0503953913
6691;18137,0503953913
6692;18430,0503953913
6693;18208,0503953913
6694;18483,0503953913
6695;18709,0503953913
6696;18955,0503953913
6697;19191,0503953913
6698;18872,0503953913
6699;19124,0503953913
6700;19346,0503953913
6701;19594,0503953913
6702;19806,0503953913
6703;20014,0503953913
6704;20225,0503953913
6705;20426,0503953913
6706;20674,0503953913
6707;20902,0503953913
6708;21160,0503953913
6709;21445,0503953913
6710;21662,0503953913
6711;21923,0503953913
6712;22165,0503953913
6713;21790,0503953913
6714;22070,0503953913
6715;21751,0503953913
6716;21952,0503953913
6717;22217,0503953913
6718;22420,0503953913
6719;22115,0503953913
6720;21858,0503953913
6721;21545,0503953913
6722;21835,0503953913
6723;21551,0503953913
6724;21793,0503953913
6725;22080,0503953913
6726;22359,0503953913
6727;22617,0503953913
6728;22909,0503953913
6729;23162,0503953913
6730;23428,0503953913
6731;23063,0503953913
6732;23296,0503953913
6733;22944,0503953913
6734;23163,0503953913
6735;22858,0503953913
6736;22588,0503953913
6737;22324,0503953913
6738;22623,0503953913
6739;22883,0503953913
6740;23085,0503953913
6741;22851,0503953913
6742;22526,0503953913
6743;22798,0503953913
6744;22571,0503953913
6745;22777,0503953913
6746;22444,0503953913
6747;22716,0503953913
6748;22981,0503953913
6749;23229,0503953913
6750;22883,0503953913
6751;23125,0503953913
6752;22871,0503953913
6753;22598,0503953913
6754;22281,0503953913
6755;22548,0503953913
6756;22275,0503953913
6757;22540,0503953913
6758;22278,0503953913
6759;22576,0503953913
6760;22221,0503953913
6761;22483,0503953913
6762;22236,0503953913
6763;21894,0503953913
6764;22167,0503953913
6765;22371,0503953913
6766;22109,0503953913
6767;21870,0503953913
6768;21501,0503953913
6769;21153,0503953913
6770;20852,0503953913
6771;20551,0503953913
6772;20288,0503953913
6773;20557,0503953913
6774;20320,0503953913
6775;20022,0503953913
6776;20318,0503953913
6777;19993,0503953913
6778;19788,0503953913
6779;19411,0503953913
6780;19688,0503953913
6781;19947,0503953913
6782;19580,0503953913
6783;19861,0503953913
6784;19580,0503953913
6785;19270,0503953913
6786;19055,0503953913
6787;19350,0503953913
6788;19118,0503953913
6789;18742,0503953913
6790;18388,0503953913
6791;18620,0503953913
6792;18415,0503953913
6793;18200,0503953913
6794;17886,0503953913
6795;17618,0503953913
6796;17833,0503953913
6797;18068,0503953913
6798;18347,0503953913
6799;18064,0503953913
6800;18275,0503953913
6801;18540,0503953913
6802;18818,0503953913
6803;18466,0503953913
6804;18252,0503953913
6805;17872,0503953913
6806;18105,0503953913
6807;18308,0503953913
